YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
1996,42,9991,Pond,174715.1,27963.99
1996,43,1320,Mallard,172971.88,37763.17
1996,43,1350,Gadwall,110307.46,45304.07
1996,43,1370,American wigeon,27385.36,12750.9
1996,43,1390,Green-winged teal,17749.34,5714.08
1996,43,1400,Blue-winged teal,147007.73,61144.62
1996,43,1420,Northern shoveler,67681.99,26456.61
1996,43,1430,Northern pintail,58092.25,21799.85
1996,43,1460,Redhead,4862.29,3003.84
1996,43,1470,Canvasback,1903.95,1894.15
1996,43,1499,Generic scaup,19280.86,13830.31
1996,43,1500,Ring-necked duck,4013.48,3126.11
1996,43,1519,Generic goldeneye,0,0
1996,43,1530,Bufflehead,582.97,579.43
1996,43,1670,Ruddy duck,2156.24,1541.18
1996,43,1720,Canada goose,9377.12,7112.9
1996,43,2210,American coot,38449.38,30958.92
1996,43,9991,Pond,193851.21,30453.79
1996,44,1320,Mallard,251215.35,50126.74
1996,44,1350,Gadwall,98533.76,44073.84
1996,44,1370,American wigeon,19624.02,6478.03
1996,44,1390,Green-winged teal,11810.47,6334.71
1996,44,1400,Blue-winged teal,205318.94,102378.65
1996,44,1420,Northern shoveler,30097.83,16249.14
1996,44,1430,Northern pintail,40810.62,10368.8
1996,44,1460,Redhead,1186.3,1242.91
1996,44,1470,Canvasback,2322.64,2372.24
1996,44,1499,Generic scaup,12223.43,7168.64
1996,44,1500,Ring-necked duck,1780.39,1134.65
1996,44,1519,Generic goldeneye,869.07,817.88
1996,44,1530,Bufflehead,711.18,709.16
1996,44,1670,Ruddy duck,0,0
1996,44,1720,Canada goose,9151.36,2017.58
1996,44,2210,American coot,4343.02,1965.36
1996,44,9991,Pond,324424.06,65279.24
1996,45,1320,Mallard,518812.28,70504.67
1996,45,1350,Gadwall,377116.72,47173.49
1996,45,1370,American wigeon,35640.05,11930.35
1996,45,1390,Green-winged teal,45595.86,12143.29
1996,45,1400,Blue-winged teal,881515.22,129702.65
1996,45,1420,Northern shoveler,363292.99,69066.24
1996,45,1430,Northern pintail,192179.01,38657.35
1996,45,1460,Redhead,163399.08,40968.85
1996,45,1470,Canvasback,48001.49,13482.35
1996,45,1499,Generic scaup,36254.77,12636.28
1996,45,1500,Ring-necked duck,5169.9,2953.22
1996,45,1519,Generic goldeneye,0,0
1996,45,1530,Bufflehead,442.3,416.56
1996,45,1670,Ruddy duck,41437.19,12997.88
1996,45,1720,Canada goose,24929.51,11310.16
1996,45,2210,American coot,668650.3,147059.74
1996,45,9991,Pond,544982.73,45852.16
1996,46,1320,Mallard,359119.24,39851.83
1996,46,1350,Gadwall,312572.12,42592.09
1996,46,1370,American wigeon,14611.82,7143.47
1996,46,1390,Green-winged teal,27261.4,10373.21
1996,46,1400,Blue-winged teal,675744.8,86501.45
1996,46,1420,Northern shoveler,212864.85,27215.41
1996,46,1430,Northern pintail,95269.13,10572.31
1996,46,1460,Redhead,87566.62,17758.37
1996,46,1470,Canvasback,8691.07,3379.8
1996,46,1499,Generic scaup,33639.23,11759.9
1996,46,1500,Ring-necked duck,2934.79,1293.28
1996,46,1519,Generic goldeneye,0,0
1996,46,1530,Bufflehead,816.02,562.71
1996,46,1670,Ruddy duck,28624.54,10671.28
1996,46,1720,Canada goose,17493.08,7483.8
1996,46,2210,American coot,513871.42,140486.09
1996,46,9991,Pond,386129.16,31079.75
1996,47,1320,Mallard,49574.67,14959.88
1996,47,1350,Gadwall,6350.75,4191.12
1996,47,1370,American wigeon,1301.56,1406.48
1996,47,1390,Green-winged teal,0,0
1996,47,1400,Blue-winged teal,59865.48,32948.84
1996,47,1420,Northern shoveler,9935.63,5286.05
1996,47,1430,Northern pintail,5940.36,3404.59
1996,47,1460,Redhead,2027.66,1963.65
1996,47,1470,Canvasback,0,0
1996,47,1499,Generic scaup,2320.51,2250.97
1996,47,1500,Ring-necked duck,0,0
1996,47,1519,Generic goldeneye,0,0
1996,47,1530,Bufflehead,0,0
1996,47,1670,Ruddy duck,575.25,557.92
1996,47,1720,Canada goose,0,0
1996,47,2210,American coot,20930.56,19647.1
1996,47,9991,Pond,55777.44,18835.02
1996,48,1320,Mallard,436718.79,56423.01
1996,48,1350,Gadwall,292140.66,59602.16
1996,48,1370,American wigeon,24550.57,8288.17
1996,48,1390,Green-winged teal,48421.61,29385.66
1996,48,1400,Blue-winged teal,862583.66,206714.71
1996,48,1420,Northern shoveler,200795.13,61410.15
1996,48,1430,Northern pintail,128818.11,29215.57
1996,48,1460,Redhead,45531.48,20756.14
1996,48,1470,Canvasback,6210.31,4459.76
1996,48,1499,Generic scaup,62065.77,21558.8
1996,48,1500,Ring-necked duck,8325.96,6426.73
1996,48,1519,Generic goldeneye,0,0
1996,48,1530,Bufflehead,0,0
1996,48,1670,Ruddy duck,13434.07,7185.97
1996,48,1720,Canada goose,52658.04,21918.51
1996,48,2210,American coot,260326.81,74333.81
1996,48,9991,Pond,418162.16,80003.59
1996,49,1320,Mallard,151831.79,33345.18
1996,49,1350,Gadwall,61129.83,15470.51
1996,49,1370,American wigeon,3466.34,1527.38
1996,49,1390,Green-winged teal,2734.7,3078.93
1996,49,1400,Blue-winged teal,323044.11,59677.74
1996,49,1420,Northern shoveler,56743.39,15384.77
1996,49,1430,Northern pintail,17628.47,3608.97
1996,49,1460,Redhead,7560.13,3929.59
1996,49,1470,Canvasback,526.1,578.79
1996,49,1499,Generic scaup,20325.39,8461.94
1996,49,1500,Ring-necked duck,7298.69,2815.2
1996,49,1519,Generic goldeneye,0,0
1996,49,1530,Bufflehead,477.51,383.26
1996,49,1670,Ruddy duck,1225.61,1375.42
1996,49,1720,Canada goose,11731.53,7754.79
1996,49,2210,American coot,145240.05,74601.93
1996,49,9991,Pond,172241.5,26883.08
1996,50,1320,Mallard,468980.36,137457.74
1996,50,1350,Gadwall,0,0
1996,50,1370,American wigeon,18428.66,17034.65
1996,50,1390,Green-winged teal,113040.19,21208.21
1996,50,1400,Blue-winged teal,21757.25,15041.86
1996,50,1420,Northern shoveler,0,0
1996,50,1430,Northern pintail,0,0
1996,50,1460,Redhead,0,0
1996,50,1470,Canvasback,0,0
1996,50,1499,Generic scaup,17184.41,21896.58
1996,50,1500,Ring-necked duck,240019.57,73182.37
1996,50,1519,Generic goldeneye,702921.39,423676.45
1996,50,1530,Bufflehead,31396.03,10372.44
1996,50,1670,Ruddy duck,10438.38,6672.07
1996,50,1720,Canada goose,34423.62,14764.25
1996,50,2210,American coot,0,0
1996,75,1320,Mallard,151092.99,36452.17
1996,75,1350,Gadwall,36148.19,14037.68
1996,75,1370,American wigeon,37169.18,11904.32
1996,75,1390,Green-winged teal,80648.38,46987.28
1996,75,1400,Blue-winged teal,74058.87,34816.19
1996,75,1420,Northern shoveler,44300.83,24568.21
1996,75,1430,Northern pintail,8564.53,5090.77
1996,75,1460,Redhead,12252.74,5785.18
1996,75,1470,Canvasback,42446.13,10792.63
1996,75,1499,Generic scaup,112472.24,28949.16
1996,75,1500,Ring-necked duck,21667.82,9842.39
1996,75,1519,Generic goldeneye,8825.91,4453.47
1996,75,1530,Bufflehead,126292.45,25932.13
1996,75,1670,Ruddy duck,24418.38,17265.53
1996,75,1720,Canada goose,20966.68,6219.14
1996,75,2210,American coot,23971.01,10338.16
1996,75,9991,Pond,239322.16,26963.88
1996,76,1320,Mallard,230521.66,46821.7
1996,76,1350,Gadwall,28494.62,7719.16
1996,76,1370,American wigeon,78455.13,19504.43
1996,76,1390,Green-winged teal,65405.37,26036.76
1996,76,1400,Blue-winged teal,89582.98,23057.7
1996,76,1420,Northern shoveler,31817.34,13780.1
1996,76,1430,Northern pintail,9550.46,5396.08
1996,76,1460,Redhead,6148.45,2206.66
1996,76,1470,Canvasback,47980.8,39462.59
1996,76,1499,Generic scaup,70024.01,20399.79
1996,76,1500,Ring-necked duck,22551.35,6545.62
1996,76,1519,Generic goldeneye,7570.71,3714.22
1996,76,1530,Bufflehead,105887.88,22307.87
1996,76,1670,Ruddy duck,33148.78,21920.98
1996,76,1720,Canada goose,27277.02,8916.97
1996,76,2210,American coot,13726.46,7111.57
1996,76,9991,Pond,329637.95,29298.49
1996,77,1320,Mallard,101244.54,39779.19
1996,77,1350,Gadwall,4713.13,2857.35
1996,77,1370,American wigeon,89859.63,38769.78
1996,77,1390,Green-winged teal,141807.48,44577.46
1996,77,1400,Blue-winged teal,10656.23,9955.4
1996,77,1420,Northern shoveler,18036,7854.68
1996,77,1430,Northern pintail,1374.66,1280.74
1996,77,1460,Redhead,0,0
1996,77,1470,Canvasback,8030.93,3287.45
1996,77,1499,Generic scaup,121895.51,52680.91
1996,77,1500,Ring-necked duck,50898.75,18453.77
1996,77,1519,Generic goldeneye,1865.61,2014.21
1996,77,1530,Bufflehead,111926.61,28388.94
1996,77,1670,Ruddy duck,4604.6,3468.4
1996,77,1720,Canada goose,17865.63,9987.07
1996,77,2210,American coot,0,0
1997,1,1320,Mallard,18260.55,6261
1997,1,1350,Gadwall,0,0
1997,1,1370,American wigeon,2007.5,631.62
1997,1,1390,Green-winged teal,5860.8,2298.2
1997,1,1400,Blue-winged teal,0,0
1997,1,1420,Northern shoveler,1842.5,615.5
1997,1,1430,Northern pintail,2484.9,1179.36
1997,1,1460,Redhead,0,0
1997,1,1470,Canvasback,0,0
1997,1,1499,Generic scaup,8408.4,6169.78
1997,1,1500,Ring-necked duck,2211,1216.69
1997,1,1519,Generic goldeneye,1985.5,998.22
1997,1,1530,Bufflehead,613.8,370.14
1997,1,1670,Ruddy duck,0,0
1997,1,1720,Canada goose,2064.9,1697.51
1997,1,2210,American coot,0,0
1997,2,1320,Mallard,15529.5,6030.58
1997,2,1350,Gadwall,0,0
1997,2,1370,American wigeon,25732.5,8622.24
1997,2,1390,Green-winged teal,11988,3624.04
1997,2,1400,Blue-winged teal,0,0
1997,2,1420,Northern shoveler,1005,594.56
1997,2,1430,Northern pintail,4141.5,1784.27
1997,2,1460,Redhead,0,0
1997,2,1470,Canvasback,0,0
1997,2,1499,Generic scaup,28938,3921.61
1997,2,1500,Ring-necked duck,4221,1865.02
1997,2,1519,Generic goldeneye,12996,11191.32
1997,2,1530,Bufflehead,4743,1452.76
1997,2,1670,Ruddy duck,0,0
1997,2,1720,Canada goose,866.39,594.1
1997,2,2210,American coot,0,0
1997,3,1320,Mallard,87781.43,21968.97
1997,3,1350,Gadwall,0,0
1997,3,1370,American wigeon,90777.15,26843.73
1997,3,1390,Green-winged teal,63814.9,13687.9
1997,3,1400,Blue-winged teal,0,0
1997,3,1420,Northern shoveler,67974.54,25541.64
1997,3,1430,Northern pintail,44917.59,17027.8
1997,3,1460,Redhead,219.11,212.17
1997,3,1470,Canvasback,9245.04,4573.15
1997,3,1499,Generic scaup,105531.04,53466.96
1997,3,1500,Ring-necked duck,13594.9,6397.82
1997,3,1519,Generic goldeneye,20347.27,7405.49
1997,3,1530,Bufflehead,14283.95,5011.13
1997,3,1670,Ruddy duck,0,0
1997,3,1720,Canada goose,1627.76,869.94
1997,3,2210,American coot,0,0
1997,4,1320,Mallard,126270.9,22214.45
1997,4,1350,Gadwall,0,0
1997,4,1370,American wigeon,287273.25,35811.75
1997,4,1390,Green-winged teal,100699.2,24406.74
1997,4,1400,Blue-winged teal,0,0
1997,4,1420,Northern shoveler,152408.25,29727.76
1997,4,1430,Northern pintail,86745.6,22018.11
1997,4,1460,Redhead,0,0
1997,4,1470,Canvasback,28212.3,17717.92
1997,4,1499,Generic scaup,130221,20788.43
1997,4,1500,Ring-necked duck,11396.7,4532.51
1997,4,1519,Generic goldeneye,12671.1,6101.62
1997,4,1530,Bufflehead,14061.6,4952.14
1997,4,1670,Ruddy duck,0,0
1997,4,1720,Canada goose,8577.29,3255.31
1997,4,2210,American coot,0,0
1997,5,1320,Mallard,11586.27,3643.02
1997,5,1350,Gadwall,0,0
1997,5,1370,American wigeon,41178.63,8095.75
1997,5,1390,Green-winged teal,31564.36,5947.61
1997,5,1400,Blue-winged teal,0,0
1997,5,1420,Northern shoveler,17602.72,4390.77
1997,5,1430,Northern pintail,15516.36,4855.07
1997,5,1460,Redhead,0,0
1997,5,1470,Canvasback,0,0
1997,5,1499,Generic scaup,12797.9,3857.75
1997,5,1500,Ring-necked duck,621.27,598.22
1997,5,1519,Generic goldeneye,2789.54,1346.09
1997,5,1530,Bufflehead,1149.81,596.36
1997,5,1670,Ruddy duck,0,0
1997,5,1720,Canada goose,4463.23,3082.37
1997,5,2210,American coot,0,0
1997,6,1320,Mallard,24516.97,7609.57
1997,6,1350,Gadwall,0,0
1997,6,1370,American wigeon,78566.25,15406.64
1997,6,1390,Green-winged teal,20934.6,2918.31
1997,6,1400,Blue-winged teal,0,0
1997,6,1420,Northern shoveler,14765.12,4449.09
1997,6,1430,Northern pintail,23154.75,5496.28
1997,6,1460,Redhead,0,0
1997,6,1470,Canvasback,249.07,237.46
1997,6,1499,Generic scaup,21173.42,2266.5
1997,6,1500,Ring-necked duck,2266.27,1017.76
1997,6,1519,Generic goldeneye,1850.12,1227.21
1997,6,1530,Bufflehead,2859.75,946.68
1997,6,1670,Ruddy duck,0,0
1997,6,1720,Canada goose,1628.09,1042.1
1997,6,2210,American coot,0,0
1997,7,1320,Mallard,12209.4,2485.1
1997,7,1350,Gadwall,0,0
1997,7,1370,American wigeon,6059,1911.17
1997,7,1390,Green-winged teal,3196.8,1385.06
1997,7,1400,Blue-winged teal,0,0
1997,7,1420,Northern shoveler,1675,450.33
1997,7,1430,Northern pintail,803.2,440.99
1997,7,1460,Redhead,0,0
1997,7,1470,Canvasback,1069.2,1129.36
1997,7,1499,Generic scaup,4004,2150.65
1997,7,1500,Ring-necked duck,0,0
1997,7,1519,Generic goldeneye,144.4,152.2
1997,7,1530,Bufflehead,74.4,78.62
1997,7,1670,Ruddy duck,0,0
1997,7,1720,Canada goose,33904.86,17329.95
1997,7,2210,American coot,0,0
1997,8,1320,Mallard,43151.08,10450.93
1997,8,1350,Gadwall,1308.52,1318.1
1997,8,1370,American wigeon,47106.78,11963.79
1997,8,1390,Green-winged teal,30586.69,9251.39
1997,8,1400,Blue-winged teal,0,0
1997,8,1420,Northern shoveler,22838.86,6709.12
1997,8,1430,Northern pintail,52841.25,13818.65
1997,8,1460,Redhead,0,0
1997,8,1470,Canvasback,0,0
1997,8,1499,Generic scaup,66043.76,22001.67
1997,8,1500,Ring-necked duck,0,0
1997,8,1519,Generic goldeneye,776.93,782.21
1997,8,1530,Bufflehead,800.6,526.26
1997,8,1670,Ruddy duck,0,0
1997,8,1720,Canada goose,5904.65,4174.3
1997,8,2210,American coot,0,0
1997,9,1320,Mallard,166152.8,35813.69
1997,9,1350,Gadwall,0,0
1997,9,1370,American wigeon,148894.52,27661.65
1997,9,1390,Green-winged teal,189874.89,33169.05
1997,9,1400,Blue-winged teal,0,0
1997,9,1420,Northern shoveler,120589.05,28692.2
1997,9,1430,Northern pintail,231532.53,29003.02
1997,9,1460,Redhead,0,0
1997,9,1470,Canvasback,4226.33,3497.75
1997,9,1499,Generic scaup,254715.46,35913.76
1997,9,1500,Ring-necked duck,2467.66,1105.63
1997,9,1519,Generic goldeneye,5909.29,3814.69
1997,9,1530,Bufflehead,761.16,505.98
1997,9,1670,Ruddy duck,0,0
1997,9,1720,Canada goose,173731.87,105723.71
1997,9,2210,American coot,0,0
1997,10,1320,Mallard,14335.75,8409.17
1997,10,1350,Gadwall,0,0
1997,10,1370,American wigeon,19008,6648.97
1997,10,1390,Green-winged teal,6897,6469.98
1997,10,1400,Blue-winged teal,0,0
1997,10,1420,Northern shoveler,20845,16479.73
1997,10,1430,Northern pintail,89746.25,59750.05
1997,10,1460,Redhead,0,0
1997,10,1470,Canvasback,0,0
1997,10,1499,Generic scaup,41398.5,20273.47
1997,10,1500,Ring-necked duck,0,0
1997,10,1519,Generic goldeneye,0,0
1997,10,1530,Bufflehead,0,0
1997,10,1670,Ruddy duck,0,0
1997,10,1720,Canada goose,17472.26,7184.72
1997,10,2210,American coot,0,0
1997,11,1320,Mallard,50058.16,9492.25
1997,11,1350,Gadwall,0,0
1997,11,1370,American wigeon,146376,32586.45
1997,11,1390,Green-winged teal,39135.25,9831.77
1997,11,1400,Blue-winged teal,0,0
1997,11,1420,Northern shoveler,68433.18,11088.21
1997,11,1430,Northern pintail,77848.07,32436.43
1997,11,1460,Redhead,0,0
1997,11,1470,Canvasback,0,0
1997,11,1499,Generic scaup,60016.96,9667.06
1997,11,1500,Ring-necked duck,0,0
1997,11,1519,Generic goldeneye,804.72,788.19
1997,11,1530,Bufflehead,829.25,517.2
1997,11,1670,Ruddy duck,0,0
1997,11,1720,Canada goose,45708.27,19418.2
1997,11,2210,American coot,0,0
1997,12,1320,Mallard,14394.13,4684.38
1997,12,1350,Gadwall,0,0
1997,12,1370,American wigeon,60488.85,25631.45
1997,12,1390,Green-winged teal,7722.4,2497.21
1997,12,1400,Blue-winged teal,0,0
1997,12,1420,Northern shoveler,7257.26,4095.34
1997,12,1430,Northern pintail,17758.45,3983.47
1997,12,1460,Redhead,0,0
1997,12,1470,Canvasback,1984.22,1455.82
1997,12,1499,Generic scaup,66917.61,12194.73
1997,12,1500,Ring-necked duck,219.98,207.86
1997,12,1519,Generic goldeneye,6914.15,3385.77
1997,12,1530,Bufflehead,0,0
1997,12,1670,Ruddy duck,0,0
1997,12,1720,Canada goose,1264.29,781.37
1997,12,2210,American coot,0,0
1997,13,1320,Mallard,27795.01,8764.81
1997,13,1350,Gadwall,0,0
1997,13,1370,American wigeon,143016.3,36856.4
1997,13,1390,Green-winged teal,6448.4,4193.72
1997,13,1400,Blue-winged teal,0,0
1997,13,1420,Northern shoveler,13395.78,7840.07
1997,13,1430,Northern pintail,20419.93,12783.97
1997,13,1460,Redhead,6821.26,6821.26
1997,13,1470,Canvasback,5680.73,4811.99
1997,13,1499,Generic scaup,87897.83,27138
1997,13,1500,Ring-necked duck,1102.15,649.43
1997,13,1519,Generic goldeneye,0,0
1997,13,1530,Bufflehead,605.9,605.9
1997,13,1670,Ruddy duck,0,0
1997,13,1720,Canada goose,758.24,758.24
1997,13,2210,American coot,0,0
1997,14,1320,Mallard,102652.59,26268.19
1997,14,1350,Gadwall,0,0
1997,14,1370,American wigeon,224245.04,65488.21
1997,14,1390,Green-winged teal,7077.62,4677.16
1997,14,1400,Blue-winged teal,0,0
1997,14,1420,Northern shoveler,4725.93,2991.22
1997,14,1430,Northern pintail,59433.06,31974.53
1997,14,1460,Redhead,0,0
1997,14,1470,Canvasback,0,0
1997,14,1499,Generic scaup,660507.28,140028.72
1997,14,1500,Ring-necked duck,907.27,910.64
1997,14,1519,Generic goldeneye,0,0
1997,14,1530,Bufflehead,4987.73,2459.73
1997,14,1670,Ruddy duck,0,0
1997,14,1720,Canada goose,8738.41,3946.52
1997,14,2210,American coot,0,0
1997,15,1320,Mallard,145249,32792.02
1997,15,1350,Gadwall,3099.08,2537.34
1997,15,1370,American wigeon,37984.12,32378.42
1997,15,1390,Green-winged teal,7992.36,6581.44
1997,15,1400,Blue-winged teal,0,0
1997,15,1420,Northern shoveler,0,0
1997,15,1430,Northern pintail,10846.78,3554.49
1997,15,1460,Redhead,0,0
1997,15,1470,Canvasback,0,0
1997,15,1499,Generic scaup,165749.82,22536.06
1997,15,1500,Ring-necked duck,4098.12,3370.2
1997,15,1519,Generic goldeneye,0,0
1997,15,1530,Bufflehead,27035.39,9773.3
1997,15,1670,Ruddy duck,0,0
1997,15,1720,Canada goose,16916.23,3604.58
1997,15,2210,American coot,0,0
1997,16,1320,Mallard,43589.07,21193.25
1997,16,1350,Gadwall,0,0
1997,16,1370,American wigeon,37996.65,26435.55
1997,16,1390,Green-winged teal,0,0
1997,16,1400,Blue-winged teal,0,0
1997,16,1420,Northern shoveler,4270.79,5249.11
1997,16,1430,Northern pintail,24413.31,9147.75
1997,16,1460,Redhead,0,0
1997,16,1470,Canvasback,0,0
1997,16,1499,Generic scaup,161133.97,25535.65
1997,16,1500,Ring-necked duck,0,0
1997,16,1519,Generic goldeneye,0,0
1997,16,1530,Bufflehead,32453.18,19938.81
1997,16,1670,Ruddy duck,7268.92,8949.52
1997,16,1720,Canada goose,15229.63,12167.09
1997,16,2210,American coot,0,0
1997,17,1320,Mallard,101899.21,28069.74
1997,17,1350,Gadwall,4946.2,3218.31
1997,17,1370,American wigeon,142898.31,27820.43
1997,17,1390,Green-winged teal,72891.41,27944.27
1997,17,1400,Blue-winged teal,33549.57,22416.58
1997,17,1420,Northern shoveler,22713.48,8418.52
1997,17,1430,Northern pintail,16075.15,2686.85
1997,17,1460,Redhead,0,0
1997,17,1470,Canvasback,28294.23,19211.02
1997,17,1499,Generic scaup,168198.78,57001.6
1997,17,1500,Ring-necked duck,126142.11,46619.12
1997,17,1519,Generic goldeneye,1678.17,1646.07
1997,17,1530,Bufflehead,69860.46,14182.84
1997,17,1670,Ruddy duck,9664.62,5161.75
1997,17,1720,Canada goose,17356.3,6513.91
1997,17,2210,American coot,3284.29,2668.87
1997,18,1320,Mallard,142881.86,68442.71
1997,18,1350,Gadwall,0,0
1997,18,1370,American wigeon,151121.04,41826.43
1997,18,1390,Green-winged teal,20441.49,10615.42
1997,18,1400,Blue-winged teal,0,0
1997,18,1420,Northern shoveler,0,0
1997,18,1430,Northern pintail,6935.5,3503.15
1997,18,1460,Redhead,9460.27,7240.75
1997,18,1470,Canvasback,4501.99,3476.97
1997,18,1499,Generic scaup,109464.54,36014.43
1997,18,1500,Ring-necked duck,3493.82,2688.21
1997,18,1519,Generic goldeneye,6274.98,7785.68
1997,18,1530,Bufflehead,23048.82,20854.31
1997,18,1670,Ruddy duck,0,0
1997,18,1720,Canada goose,0,0
1997,18,2210,American coot,0,0
1997,20,1320,Mallard,31238.17,8955.88
1997,20,1350,Gadwall,2195.55,524.37
1997,20,1370,American wigeon,21784.28,3959.85
1997,20,1390,Green-winged teal,15368.88,6038.9
1997,20,1400,Blue-winged teal,10637.3,8890.94
1997,20,1420,Northern shoveler,13322.93,1806.62
1997,20,1430,Northern pintail,12212.77,3351.77
1997,20,1460,Redhead,6417.46,5101.37
1997,20,1470,Canvasback,20175.27,6059.73
1997,20,1499,Generic scaup,13939.92,5674.07
1997,20,1500,Ring-necked duck,11820.71,3685.62
1997,20,1519,Generic goldeneye,7635.43,5357.65
1997,20,1530,Bufflehead,11172.77,3761.24
1997,20,1670,Ruddy duck,7047.85,2517.51
1997,20,1720,Canada goose,856.02,499.95
1997,20,2210,American coot,6074.4,2550.29
1997,21,1320,Mallard,160865.62,26688.04
1997,21,1350,Gadwall,2758.84,1535.74
1997,21,1370,American wigeon,34977.9,14308.05
1997,21,1390,Green-winged teal,53457.08,12277.22
1997,21,1400,Blue-winged teal,6039.51,2628.93
1997,21,1420,Northern shoveler,5542.64,2592.39
1997,21,1430,Northern pintail,2413.99,995.08
1997,21,1460,Redhead,1763.98,985.03
1997,21,1470,Canvasback,3525.69,1836.32
1997,21,1499,Generic scaup,111181.95,17386.66
1997,21,1500,Ring-necked duck,45453.46,15587.87
1997,21,1519,Generic goldeneye,48379.01,19505.75
1997,21,1530,Bufflehead,34095.34,8401.76
1997,21,1670,Ruddy duck,1347.66,1331.92
1997,21,1720,Canada goose,34824.12,12106.93
1997,21,2210,American coot,0,0
1997,22,1320,Mallard,129030.21,20375.06
1997,22,1350,Gadwall,2961.92,2890.07
1997,22,1370,American wigeon,31989.3,10240.48
1997,22,1390,Green-winged teal,27548.21,7311.04
1997,22,1400,Blue-winged teal,17831.24,9467.3
1997,22,1420,Northern shoveler,14451.57,7721.19
1997,22,1430,Northern pintail,3239.6,2128.65
1997,22,1460,Redhead,757.53,739.21
1997,22,1470,Canvasback,16087.21,4911.57
1997,22,1499,Generic scaup,126841.63,47474.9
1997,22,1500,Ring-necked duck,41882.89,10896.7
1997,22,1519,Generic goldeneye,49406.57,15180.68
1997,22,1530,Bufflehead,22609.05,6037.5
1997,22,1670,Ruddy duck,3617.15,1766.98
1997,22,1720,Canada goose,11115.22,5321.53
1997,22,2210,American coot,9751.7,4470.61
1997,23,1320,Mallard,271252.03,39338.76
1997,23,1350,Gadwall,6477.74,3443.54
1997,23,1370,American wigeon,28896.82,8735
1997,23,1390,Green-winged teal,67779.06,8009.95
1997,23,1400,Blue-winged teal,7090.36,6827.91
1997,23,1420,Northern shoveler,9295.78,3309.29
1997,23,1430,Northern pintail,12044.56,10192.62
1997,23,1460,Redhead,0,0
1997,23,1470,Canvasback,2759.43,2656.65
1997,23,1499,Generic scaup,114441.99,34673.42
1997,23,1500,Ring-necked duck,87396.32,31892.83
1997,23,1519,Generic goldeneye,78961.35,26463.29
1997,23,1530,Bufflehead,83587.45,24354.69
1997,23,1670,Ruddy duck,4746.44,4564.46
1997,23,1720,Canada goose,16206.02,5515.1
1997,23,2210,American coot,0,0
1997,24,1320,Mallard,282470.46,58159.07
1997,24,1350,Gadwall,2949.9,1943.09
1997,24,1370,American wigeon,67412.7,14040.33
1997,24,1390,Green-winged teal,135657.6,23928.37
1997,24,1400,Blue-winged teal,8610.35,6455.58
1997,24,1420,Northern shoveler,3386.56,3442.56
1997,24,1430,Northern pintail,4301.94,2224.27
1997,24,1460,Redhead,0,0
1997,24,1470,Canvasback,837.74,818.71
1997,24,1499,Generic scaup,136413.57,30419.38
1997,24,1500,Ring-necked duck,100008.8,19026.5
1997,24,1519,Generic goldeneye,161496.56,67514.76
1997,24,1530,Bufflehead,59688.61,14460.93
1997,24,1670,Ruddy duck,0,0
1997,24,1720,Canada goose,47411.3,14230.11
1997,24,2210,American coot,3808.67,2605.54
1997,25,1320,Mallard,65723.75,19247
1997,25,1350,Gadwall,6196.73,2921.3
1997,25,1370,American wigeon,21338.65,6836.87
1997,25,1390,Green-winged teal,6403.82,4032.96
1997,25,1400,Blue-winged teal,25623.82,12870.99
1997,25,1420,Northern shoveler,5137.9,2028.31
1997,25,1430,Northern pintail,301.23,283.35
1997,25,1460,Redhead,7572.08,3095.75
1997,25,1470,Canvasback,27130.53,7968.04
1997,25,1499,Generic scaup,21637.61,6376.55
1997,25,1500,Ring-necked duck,21794.45,3772.76
1997,25,1519,Generic goldeneye,11926.72,4189.55
1997,25,1530,Bufflehead,9635.4,3430.63
1997,25,1670,Ruddy duck,7735.72,1972.93
1997,25,1720,Canada goose,10022.13,5365.11
1997,25,2210,American coot,5600.5,4308.94
1997,26,1320,Mallard,455090.73,55097.79
1997,26,1350,Gadwall,193271.46,27429.01
1997,26,1370,American wigeon,104139.83,22255.6
1997,26,1390,Green-winged teal,234453.33,67830.81
1997,26,1400,Blue-winged teal,209870.76,51241.69
1997,26,1420,Northern shoveler,198842.78,34467.13
1997,26,1430,Northern pintail,140722.76,28108.29
1997,26,1460,Redhead,144196.92,39187.6
1997,26,1470,Canvasback,52326.34,13823.33
1997,26,1499,Generic scaup,241351.93,50650.07
1997,26,1500,Ring-necked duck,10545.45,5434.63
1997,26,1519,Generic goldeneye,6934.04,3937.91
1997,26,1530,Bufflehead,80010.25,33968.04
1997,26,1670,Ruddy duck,54639.7,23733.03
1997,26,1720,Canada goose,63232.1,17148.65
1997,26,2210,American coot,195315.79,64530.59
1997,26,9991,Pond,653603.62,89647.68
1997,27,1320,Mallard,157269.92,21900.78
1997,27,1350,Gadwall,42597.2,8077.08
1997,27,1370,American wigeon,31709.2,9215.19
1997,27,1390,Green-winged teal,21224.48,5919.52
1997,27,1400,Blue-winged teal,86232.77,21278.01
1997,27,1420,Northern shoveler,123836.12,22804.45
1997,27,1430,Northern pintail,107543.32,45475.1
1997,27,1460,Redhead,13915.98,5684.59
1997,27,1470,Canvasback,9897.65,3005.85
1997,27,1499,Generic scaup,28066.02,7605.49
1997,27,1500,Ring-necked duck,3330.68,1599.41
1997,27,1519,Generic goldeneye,0,0
